participant_id,viewtime,test_qid,timetaken,answer,stanford_label,stanford_label_idx,stanford_sampleid,image_filename
19,1000,104,15072,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
20,2500,104,12867,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
21,100,104,4142,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
22,100,104,2863,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
23,100,104,4751,miniature_poodle,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
24,100,104,5420,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
25,1000,104,6656,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
26,1000,104,6346,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
27,1000,104,18084,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
28,1000,104,6475,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
29,100,104,3482,cairn,cairn,41,7511,../StanfordDogs_Dataset/n02096177-cairn/n02096177_218.jpg
0,100,105,3562,Pekinese,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
1,2500,105,9106,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
2,1000,105,4736,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
3,2500,105,4647,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
4,2500,105,4942,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
5,1000,105,3559,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
6,100,105,6879,Pekinese,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
7,1000,105,3471,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
8,100,105,6841,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
9,2500,105,6657,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
10,1000,105,3422,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
11,2500,105,43943,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
12,100,105,3255,Pekinese,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
13,2500,105,37432,cairn,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
14,1000,105,14268,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
15,100,105,10637,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
16,2500,105,6061,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
17,2500,105,4859,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
18,2500,105,4747,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
19,1000,105,3417,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
20,2500,105,28172,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
21,100,105,3614,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
22,100,105,3043,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
23,100,105,2801,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
24,100,105,5036,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
25,1000,105,6316,Pekinese,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
26,1000,105,3490,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
27,1000,105,4323,Pekinese,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
28,1000,105,4188,Pekinese,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
29,100,105,5739,basenji,Staffordshire_bullterrier,28,5275,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_836.jpg
0,100,106,3663,Staffordshire_bullterrier,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
1,2500,106,5116,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
2,1000,106,3767,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
3,2500,106,5399,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
4,2500,106,8576,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
5,1000,106,3266,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
6,100,106,3597,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
7,1000,106,2979,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
8,100,106,2703,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
9,2500,106,17342,Eskimo_dog,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
10,1000,106,3225,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
11,2500,106,6591,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
12,100,106,2894,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
13,2500,106,6004,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
14,1000,106,4422,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
15,100,106,2828,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
16,2500,106,5173,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
17,2500,106,5103,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
18,2500,106,4670,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
19,1000,106,3101,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
20,2500,106,7468,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
21,100,106,2938,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
22,100,106,2413,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
23,100,106,5811,Border_collie,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
24,100,106,3171,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
25,1000,106,4925,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
26,1000,106,3164,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
27,1000,106,3083,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
28,1000,106,3477,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
29,100,106,3362,basenji,basenji,101,17228,../StanfordDogs_Dataset/n02110806-basenji/n02110806_2630.jpg
0,100,107,3732,cairn,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
1,2500,107,6109,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
2,1000,107,3711,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
3,2500,107,5118,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
4,2500,107,9018,Pekinese,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
5,1000,107,3949,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
6,100,107,3399,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
7,1000,107,4537,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
8,100,107,3239,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
9,2500,107,9716,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
10,1000,107,4846,German_shepherd,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
11,2500,107,7534,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
12,100,107,5572,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
13,2500,107,11481,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
14,1000,107,8631,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
15,100,107,2895,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
16,2500,107,8421,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
17,2500,107,4897,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
18,2500,107,10116,Border_collie,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
19,1000,107,36508,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
20,2500,107,5944,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
21,100,107,5130,Border_collie,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
22,100,107,2793,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
23,100,107,4368,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
24,100,107,2844,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
25,1000,107,4787,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
26,1000,107,3406,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
27,1000,107,3110,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
28,1000,107,9291,cairn,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
29,100,107,3650,miniature_poodle,miniature_poodle,114,19700,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_291.jpg
0,100,108,2937,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
1,2500,108,5081,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
2,1000,108,3447,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
3,2500,108,7040,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
4,2500,108,4941,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
5,1000,108,3488,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
6,100,108,3017,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
7,1000,108,3234,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
8,100,108,3077,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
9,2500,108,6759,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
10,1000,108,3208,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
11,2500,108,5103,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
12,100,108,2431,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
13,2500,108,6118,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
14,1000,108,5052,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
15,100,108,3186,basenji,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
16,2500,108,5932,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
17,2500,108,5418,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
18,2500,108,4843,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
19,1000,108,3222,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
20,2500,108,5740,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
21,100,108,2890,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
22,100,108,2884,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
23,100,108,3736,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
24,100,108,3148,basenji,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
25,1000,108,4693,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
26,1000,108,4729,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
27,1000,108,3454,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
28,1000,108,3302,Eskimo_dog,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
29,100,108,3376,basenji,Eskimo_dog,97,16573,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_2522.jpg
0,100,109,3128,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
1,2500,109,5232,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
2,1000,109,3375,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
3,2500,109,5315,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
4,2500,109,6687,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
5,1000,109,3730,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
6,100,109,3162,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
7,1000,109,4280,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
8,100,109,2665,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
9,2500,109,5546,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
10,1000,109,3301,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
11,2500,109,4991,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
12,100,109,2568,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
13,2500,109,5050,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
14,1000,109,4485,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
15,100,109,2823,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
16,2500,109,5465,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
17,2500,109,4984,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
18,2500,109,4715,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
19,1000,109,3086,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
20,2500,109,5534,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
21,100,109,3025,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
22,100,109,2480,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
23,100,109,2858,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
24,100,109,2732,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
25,1000,109,4419,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
26,1000,109,3216,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
27,1000,109,3012,miniature_poodle,miniature_poodle,114,19762,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_628.jpg
